country;total_vaccinations;Date;vaccine
France;15705701;28/04/2021;Pfizer/BioNTech
France;3907674;28/04/2021;Oxford/AstraZeneca
France;1756546;28/04/2021;Moderna
France;28087;28/04/2021;Johnson&Johnson
France;15311255;27/04/2021;Pfizer/BioNTech
France;3876794;27/04/2021;Oxford/AstraZeneca
France;1707929;27/04/2021;Moderna
France;18178;27/04/2021;Johnson&Johnson
France;14927343;26/04/2021;Pfizer/BioNTech
France;3841079;26/04/2021;Oxford/AstraZeneca
France;1664376;26/04/2021;Moderna
France;8656;26/04/2021;Johnson&Johnson
France;14607646;25/04/2021;Pfizer/BioNTech
France;3820652;25/04/2021;Oxford/AstraZeneca
France;1630002;25/04/2021;Moderna
France;5787;25/04/2021;Johnson&Johnson
France;14523971;24/04/2021;Pfizer/BioNTech
France;3814295;24/04/2021;Oxford/AstraZeneca
France;1611813;24/04/2021;Moderna
France;5663;24/04/2021;Johnson&Johnson
France;14302101;23/04/2021;Pfizer/BioNTech
France;3776084;23/04/2021;Oxford/AstraZeneca
France;1571331;23/04/2021;Moderna
France;4094;23/04/2021;Johnson&Johnson
France;13945772;22/04/2021;Pfizer/BioNTech
France;3704598;22/04/2021;Oxford/AstraZeneca
France;1521408;22/04/2021;Moderna
France;13573581;21/04/2021;Pfizer/BioNTech
France;3649125;21/04/2021;Oxford/AstraZeneca
France;1472723;21/04/2021;Moderna
France;13232346;20/04/2021;Pfizer/BioNTech
France;3609709;20/04/2021;Oxford/AstraZeneca
France;1430710;20/04/2021;Moderna
France;12893930;19/04/2021;Pfizer/BioNTech
France;3563651;19/04/2021;Oxford/AstraZeneca
France;1389816;19/04/2021;Moderna
France;12608157;18/04/2021;Pfizer/BioNTech
France;3538318;18/04/2021;Oxford/AstraZeneca
France;1356723;18/04/2021;Moderna
France;12551205;17/04/2021;Pfizer/BioNTech
France;3528545;17/04/2021;Oxford/AstraZeneca
France;1336422;17/04/2021;Moderna
France;12361657;16/04/2021;Pfizer/BioNTech
France;3474915;16/04/2021;Oxford/AstraZeneca
France;1300724;16/04/2021;Moderna
France;12030380;15/04/2021;Pfizer/BioNTech
France;3361837;15/04/2021;Oxford/AstraZeneca
France;1259933;15/04/2021;Moderna
France;11681878;14/04/2021;Pfizer/BioNTech
France;3268253;14/04/2021;Oxford/AstraZeneca
France;1216972;14/04/2021;Moderna
France;11350544;13/04/2021;Pfizer/BioNTech
France;3200084;13/04/2021;Oxford/AstraZeneca
France;1182641;13/04/2021;Moderna
France;11018728;12/04/2021;Pfizer/BioNTech
France;3113556;12/04/2021;Oxford/AstraZeneca
France;1146822;12/04/2021;Moderna
France;10746685;11/04/2021;Pfizer/BioNTech
France;3061892;11/04/2021;Oxford/AstraZeneca
France;1118487;11/04/2021;Moderna
France;10675635;10/04/2021;Pfizer/BioNTech
France;3054543;10/04/2021;Oxford/AstraZeneca
France;1106285;10/04/2021;Moderna
France;10485134;09/04/2021;Pfizer/BioNTech
France;2978462;09/04/2021;Oxford/AstraZeneca
France;1077629;09/04/2021;Moderna
France;10163253;08/04/2021;Pfizer/BioNTech
France;2816308;08/04/2021;Oxford/AstraZeneca
France;1035191;08/04/2021;Moderna
France;9828969;07/04/2021;Pfizer/BioNTech
France;2737270;07/04/2021;Oxford/AstraZeneca
France;989513;07/04/2021;Moderna
France;9523986;06/04/2021;Pfizer/BioNTech
France;2704869;06/04/2021;Oxford/AstraZeneca
France;951422;06/04/2021;Moderna
France;9262811;05/04/2021;Pfizer/BioNTech
France;2675054;05/04/2021;Oxford/AstraZeneca
France;917349;05/04/2021;Moderna
France;9206303;04/04/2021;Pfizer/BioNTech
France;2670547;04/04/2021;Oxford/AstraZeneca
France;904100;04/04/2021;Moderna
France;9155139;03/04/2021;Pfizer/BioNTech
France;2666964;03/04/2021;Oxford/AstraZeneca
France;893865;03/04/2021;Moderna
France;9008841;02/04/2021;Pfizer/BioNTech
France;2630985;02/04/2021;Oxford/AstraZeneca
France;873307;02/04/2021;Moderna
France;8760140;01/04/2021;Pfizer/BioNTech
France;2543957;01/04/2021;Oxford/AstraZeneca
France;835671;01/04/2021;Moderna
France;8486109;31/03/2021;Pfizer/BioNTech
France;2457739;31/03/2021;Oxford/AstraZeneca
France;792641;31/03/2021;Moderna
France;8248370;30/03/2021;Pfizer/BioNTech
France;2394138;30/03/2021;Oxford/AstraZeneca
France;758151;30/03/2021;Moderna
France;8017257;29/03/2021;Pfizer/BioNTech
France;2300888;29/03/2021;Oxford/AstraZeneca
France;727571;29/03/2021;Moderna
France;7837602;28/03/2021;Pfizer/BioNTech
France;2246671;28/03/2021;Oxford/AstraZeneca
France;704309;28/03/2021;Moderna
France;7791617;27/03/2021;Pfizer/BioNTech
France;2240184;27/03/2021;Oxford/AstraZeneca
France;693648;27/03/2021;Moderna
France;7665524;26/03/2021;Pfizer/BioNTech
France;2171638;26/03/2021;Oxford/AstraZeneca
France;676419;26/03/2021;Moderna
France;7461725;25/03/2021;Pfizer/BioNTech
France;2006082;25/03/2021;Oxford/AstraZeneca
France;645182;25/03/2021;Moderna
France;7257236;24/03/2021;Pfizer/BioNTech
France;1855924;24/03/2021;Oxford/AstraZeneca
France;613406;24/03/2021;Moderna
France;7076546;23/03/2021;Pfizer/BioNTech
France;1764907;23/03/2021;Oxford/AstraZeneca
France;584468;23/03/2021;Moderna
France;6895437;22/03/2021;Pfizer/BioNTech
France;1680203;22/03/2021;Oxford/AstraZeneca
France;557593;22/03/2021;Moderna
France;6749689;21/03/2021;Pfizer/BioNTech
France;1642675;21/03/2021;Oxford/AstraZeneca
France;536735;21/03/2021;Moderna
France;6720752;20/03/2021;Pfizer/BioNTech
France;1636917;20/03/2021;Oxford/AstraZeneca
France;518920;20/03/2021;Moderna
France;6634624;19/03/2021;Pfizer/BioNTech
France;1571653;19/03/2021;Oxford/AstraZeneca
France;491941;19/03/2021;Moderna
France;6465599;18/03/2021;Pfizer/BioNTech
France;1501171;18/03/2021;Oxford/AstraZeneca
France;464112;18/03/2021;Moderna
France;6283086;17/03/2021;Pfizer/BioNTech
France;1499600;17/03/2021;Oxford/AstraZeneca
France;435838;17/03/2021;Moderna
France;6119093;16/03/2021;Pfizer/BioNTech
France;1498644;16/03/2021;Oxford/AstraZeneca
France;411663;16/03/2021;Moderna
France;5960696;15/03/2021;Pfizer/BioNTech
France;1497421;15/03/2021;Oxford/AstraZeneca
France;390273;15/03/2021;Moderna
France;5836201;14/03/2021;Pfizer/BioNTech
France;1445165;14/03/2021;Oxford/AstraZeneca
France;375878;14/03/2021;Moderna
France;5788752;13/03/2021;Pfizer/BioNTech
France;1431107;13/03/2021;Oxford/AstraZeneca
France;370638;13/03/2021;Moderna
France;5686878;12/03/2021;Pfizer/BioNTech
France;1298913;12/03/2021;Oxford/AstraZeneca
France;358074;12/03/2021;Moderna
France;5537624;11/03/2021;Pfizer/BioNTech
France;1116126;11/03/2021;Oxford/AstraZeneca
France;341926;11/03/2021;Moderna
France;5378837;10/03/2021;Pfizer/BioNTech
France;987670;10/03/2021;Oxford/AstraZeneca
France;323367;10/03/2021;Moderna
France;5239974;09/03/2021;Pfizer/BioNTech
France;906668;09/03/2021;Oxford/AstraZeneca
France;307170;09/03/2021;Moderna
France;5105863;08/03/2021;Pfizer/BioNTech
France;827660;08/03/2021;Oxford/AstraZeneca
France;291246;08/03/2021;Moderna
France;5003352;07/03/2021;Pfizer/BioNTech
France;784832;07/03/2021;Oxford/AstraZeneca
France;278770;07/03/2021;Moderna
France;4934313;06/03/2021;Pfizer/BioNTech
France;729633;06/03/2021;Oxford/AstraZeneca
France;276368;06/03/2021;Moderna
France;4835837;05/03/2021;Pfizer/BioNTech
France;608876;05/03/2021;Oxford/AstraZeneca
France;269902;05/03/2021;Moderna
France;4701993;04/03/2021;Pfizer/BioNTech
France;490719;04/03/2021;Oxford/AstraZeneca
France;257815;04/03/2021;Moderna
France;4564017;03/03/2021;Pfizer/BioNTech
France;408490;03/03/2021;Oxford/AstraZeneca
France;245451;03/03/2021;Moderna
France;4442346;02/03/2021;Pfizer/BioNTech
France;359748;02/03/2021;Oxford/AstraZeneca
France;234028;02/03/2021;Moderna
France;4324895;01/03/2021;Pfizer/BioNTech
France;320872;01/03/2021;Oxford/AstraZeneca
France;222783;01/03/2021;Moderna
France;4235678;28/02/2021;Pfizer/BioNTech
France;300360;28/02/2021;Oxford/AstraZeneca
France;213860;28/02/2021;Moderna
France;4227739;27/02/2021;Pfizer/BioNTech
France;297897;27/02/2021;Oxford/AstraZeneca
France;213652;27/02/2021;Moderna
France;4191119;26/02/2021;Pfizer/BioNTech
France;263092;26/02/2021;Oxford/AstraZeneca
France;210985;26/02/2021;Moderna
France;4076119;25/02/2021;Pfizer/BioNTech
France;201212;25/02/2021;Oxford/AstraZeneca
France;203498;25/02/2021;Moderna
France;3938154;24/02/2021;Pfizer/BioNTech
France;156285;24/02/2021;Oxford/AstraZeneca
France;194580;24/02/2021;Moderna
France;3819877;23/02/2021;Pfizer/BioNTech
France;141988;23/02/2021;Oxford/AstraZeneca
France;186112;23/02/2021;Moderna
France;3702039;22/02/2021;Pfizer/BioNTech
France;130593;22/02/2021;Oxford/AstraZeneca
France;177471;22/02/2021;Moderna
France;3607915;21/02/2021;Pfizer/BioNTech
France;121434;21/02/2021;Oxford/AstraZeneca
France;170139;21/02/2021;Moderna
France;3599165;20/02/2021;Pfizer/BioNTech
France;120817;20/02/2021;Oxford/AstraZeneca
France;169814;20/02/2021;Moderna
France;3558843;19/02/2021;Pfizer/BioNTech
France;117488;19/02/2021;Oxford/AstraZeneca
France;166442;19/02/2021;Moderna
France;3427081;18/02/2021;Pfizer/BioNTech
France;103130;18/02/2021;Oxford/AstraZeneca
France;156784;18/02/2021;Moderna
France;3264168;17/02/2021;Pfizer/BioNTech
France;88197;17/02/2021;Oxford/AstraZeneca
France;146287;17/02/2021;Moderna
France;3130366;16/02/2021;Pfizer/BioNTech
France;77050;16/02/2021;Oxford/AstraZeneca
France;137627;16/02/2021;Moderna
France;3000943;15/02/2021;Pfizer/BioNTech
France;64509;15/02/2021;Oxford/AstraZeneca
France;128640;15/02/2021;Moderna
France;2903285;14/02/2021;Pfizer/BioNTech
France;54034;14/02/2021;Oxford/AstraZeneca
France;122112;14/02/2021;Moderna
France;2892300;13/02/2021;Pfizer/BioNTech
France;53062;13/02/2021;Oxford/AstraZeneca
France;121761;13/02/2021;Moderna
France;2857549;12/02/2021;Pfizer/BioNTech
France;49284;12/02/2021;Oxford/AstraZeneca
France;118419;12/02/2021;Moderna
France;2727637;11/02/2021;Pfizer/BioNTech
France;35891;11/02/2021;Oxford/AstraZeneca
France;108127;11/02/2021;Moderna
France;2565280;10/02/2021;Pfizer/BioNTech
France;22285;10/02/2021;Oxford/AstraZeneca
France;97779;10/02/2021;Moderna
France;2436546;09/02/2021;Pfizer/BioNTech
France;12684;09/02/2021;Oxford/AstraZeneca
France;88388;09/02/2021;Moderna
France;2313280;08/02/2021;Pfizer/BioNTech
France;5904;08/02/2021;Oxford/AstraZeneca
France;79945;08/02/2021;Moderna
France;2230722;07/02/2021;Pfizer/BioNTech
France;3125;07/02/2021;Oxford/AstraZeneca
France;72380;07/02/2021;Moderna
France;2222016;06/02/2021;Pfizer/BioNTech
France;1704;06/02/2021;Oxford/AstraZeneca
France;72279;06/02/2021;Moderna
France;2192153;05/02/2021;Pfizer/BioNTech
France;70233;05/02/2021;Moderna
France;2083337;04/02/2021;Pfizer/BioNTech
France;65411;04/02/2021;Moderna
France;1956102;03/02/2021;Pfizer/BioNTech
France;60479;03/02/2021;Moderna
France;1851998;02/02/2021;Pfizer/BioNTech
France;55260;02/02/2021;Moderna
France;1749615;01/02/2021;Pfizer/BioNTech
France;50767;01/02/2021;Moderna
France;1678829;31/01/2021;Pfizer/BioNTech
France;47366;31/01/2021;Moderna
France;1671950;30/01/2021;Pfizer/BioNTech
France;47320;30/01/2021;Moderna
France;1639758;29/01/2021;Pfizer/BioNTech
France;46190;29/01/2021;Moderna
France;1533555;28/01/2021;Pfizer/BioNTech
France;42902;28/01/2021;Moderna
France;1398565;27/01/2021;Pfizer/BioNTech
France;39161;27/01/2021;Moderna
France;1289278;26/01/2021;Pfizer/BioNTech
France;35565;26/01/2021;Moderna
France;1189717;25/01/2021;Pfizer/BioNTech
France;31651;25/01/2021;Moderna
France;1114099;24/01/2021;Pfizer/BioNTech
France;27840;24/01/2021;Moderna
France;1104474;23/01/2021;Pfizer/BioNTech
France;27679;23/01/2021;Moderna
France;1067829;22/01/2021;Pfizer/BioNTech
France;25816;22/01/2021;Moderna
France;951751;21/01/2021;Pfizer/BioNTech
France;20701;21/01/2021;Moderna
France;798592;20/01/2021;Pfizer/BioNTech
France;15365;20/01/2021;Moderna
France;666067;19/01/2021;Pfizer/BioNTech
France;10230;19/01/2021;Moderna
France;540047;18/01/2021;Pfizer/BioNTech
France;5556;18/01/2021;Moderna
France;457145;17/01/2021;Pfizer/BioNTech
France;2484;17/01/2021;Moderna
France;446205;16/01/2021;Pfizer/BioNTech
France;2404;16/01/2021;Moderna
France;426240;15/01/2021;Pfizer/BioNTech
France;2092;15/01/2021;Moderna
France;357655;14/01/2021;Pfizer/BioNTech
France;1702;14/01/2021;Moderna
France;276213;13/01/2021;Pfizer/BioNTech
France;211159;12/01/2021;Pfizer/BioNTech
France;149060;11/01/2021;Pfizer/BioNTech
France;109143;10/01/2021;Pfizer/BioNTech
France;103156;09/01/2021;Pfizer/BioNTech
France;91948;08/01/2021;Pfizer/BioNTech
France;54840;07/01/2021;Pfizer/BioNTech
France;25409;06/01/2021;Pfizer/BioNTech
France;13134;05/01/2021;Pfizer/BioNTech
France;6324;04/01/2021;Pfizer/BioNTech
France;4250;03/01/2021;Pfizer/BioNTech
France;3856;02/01/2021;Pfizer/BioNTech
France;3507;01/01/2021;Pfizer/BioNTech
France;2403;31/12/2020;Pfizer/BioNTech
France;2043;30/12/2020;Pfizer/BioNTech
France;1610;29/12/2020;Pfizer/BioNTech
France;1242;28/12/2020;Pfizer/BioNTech
France;593;27/12/2020;Pfizer/BioNTech
Gambia;NULL;NULL;NULL
Gibraltar;NULL;NULL;NULL
Luxembourg;696897;25/03/2022;Pfizer/BioNTech
Luxembourg;105267;25/03/2022;Oxford/AstraZeneca
Luxembourg;151;25/03/2022;Novavax
Luxembourg;299677;25/03/2022;Moderna
Luxembourg;41518;25/03/2022;Johnson&Johnson
Luxembourg;696889;18/03/2022;Pfizer/BioNTech
Luxembourg;105267;18/03/2022;Oxford/AstraZeneca
Luxembourg;151;18/03/2022;Novavax
Luxembourg;299671;18/03/2022;Moderna
Luxembourg;41518;18/03/2022;Johnson&Johnson
Luxembourg;696463;11/03/2022;Pfizer/BioNTech
Luxembourg;105267;11/03/2022;Oxford/AstraZeneca
Luxembourg;132;11/03/2022;Novavax
Luxembourg;299091;11/03/2022;Moderna
Luxembourg;41513;11/03/2022;Johnson&Johnson
Luxembourg;695884;04/03/2022;Pfizer/BioNTech
Luxembourg;105267;04/03/2022;Oxford/AstraZeneca
Luxembourg;98;04/03/2022;Novavax
Luxembourg;298302;04/03/2022;Moderna
Luxembourg;41507;04/03/2022;Johnson&Johnson
Luxembourg;695099;25/02/2022;Pfizer/BioNTech
Luxembourg;105267;25/02/2022;Oxford/AstraZeneca
Luxembourg;0;25/02/2022;Novavax
Luxembourg;297219;25/02/2022;Moderna
Luxembourg;41504;25/02/2022;Johnson&Johnson
Luxembourg;693894;18/02/2022;Pfizer/BioNTech
Luxembourg;105267;18/02/2022;Oxford/AstraZeneca
Luxembourg;295689;18/02/2022;Moderna
Luxembourg;41497;18/02/2022;Johnson&Johnson
Luxembourg;692418;11/02/2022;Pfizer/BioNTech
Luxembourg;105267;11/02/2022;Oxford/AstraZeneca
Luxembourg;293868;11/02/2022;Moderna
Luxembourg;41489;11/02/2022;Johnson&Johnson
Luxembourg;689737;04/02/2022;Pfizer/BioNTech
Luxembourg;105267;04/02/2022;Oxford/AstraZeneca
Luxembourg;290560;04/02/2022;Moderna
Luxembourg;41476;04/02/2022;Johnson&Johnson
Luxembourg;685367;28/01/2022;Pfizer/BioNTech
Luxembourg;105267;28/01/2022;Oxford/AstraZeneca
Luxembourg;284482;28/01/2022;Moderna
Luxembourg;41447;28/01/2022;Johnson&Johnson
Luxembourg;679215;21/01/2022;Pfizer/BioNTech
Luxembourg;105267;21/01/2022;Oxford/AstraZeneca
Luxembourg;275183;21/01/2022;Moderna
Luxembourg;41418;21/01/2022;Johnson&Johnson
Luxembourg;667698;14/01/2022;Pfizer/BioNTech
Luxembourg;105267;14/01/2022;Oxford/AstraZeneca
Luxembourg;253311;14/01/2022;Moderna
Luxembourg;41357;14/01/2022;Johnson&Johnson
Luxembourg;656090;07/01/2022;Pfizer/BioNTech
Luxembourg;105267;07/01/2022;Oxford/AstraZeneca
Luxembourg;221986;07/01/2022;Moderna
Luxembourg;41173;07/01/2022;Johnson&Johnson
Luxembourg;647974;31/12/2021;Pfizer/BioNTech
Luxembourg;105267;31/12/2021;Oxford/AstraZeneca
Luxembourg;191948;31/12/2021;Moderna
Luxembourg;40974;31/12/2021;Johnson&Johnson
Luxembourg;643310;24/12/2021;Pfizer/BioNTech
Luxembourg;105267;24/12/2021;Oxford/AstraZeneca
Luxembourg;168295;24/12/2021;Moderna
Luxembourg;40825;24/12/2021;Johnson&Johnson
Luxembourg;638170;17/12/2021;Pfizer/BioNTech
Luxembourg;105267;17/12/2021;Oxford/AstraZeneca
Luxembourg;143752;17/12/2021;Moderna
Luxembourg;40672;17/12/2021;Johnson&Johnson
Luxembourg;629804;10/12/2021;Pfizer/BioNTech
Luxembourg;105267;10/12/2021;Oxford/AstraZeneca
Luxembourg;113371;10/12/2021;Moderna
Luxembourg;40446;10/12/2021;Johnson&Johnson
Luxembourg;619788;03/12/2021;Pfizer/BioNTech
Luxembourg;105267;03/12/2021;Oxford/AstraZeneca
Luxembourg;90544;03/12/2021;Moderna
Luxembourg;40150;03/12/2021;Johnson&Johnson
Luxembourg;607851;26/11/2021;Pfizer/BioNTech
Luxembourg;105261;26/11/2021;Oxford/AstraZeneca
Luxembourg;72266;26/11/2021;Moderna
Luxembourg;39787;26/11/2021;Johnson&Johnson
Luxembourg;584867;19/11/2021;Pfizer/BioNTech
Luxembourg;105257;19/11/2021;Oxford/AstraZeneca
Luxembourg;71634;19/11/2021;Moderna
Luxembourg;39639;19/11/2021;Johnson&Johnson
Luxembourg;569454;12/11/2021;Pfizer/BioNTech
Luxembourg;105254;12/11/2021;Oxford/AstraZeneca
Luxembourg;71347;12/11/2021;Moderna
Luxembourg;39486;12/11/2021;Johnson&Johnson
Luxembourg;557844;05/11/2021;Pfizer/BioNTech
Luxembourg;105254;05/11/2021;Oxford/AstraZeneca
Luxembourg;70948;05/11/2021;Moderna
Luxembourg;39259;05/11/2021;Johnson&Johnson
Luxembourg;545768;29/10/2021;Pfizer/BioNTech
Luxembourg;105253;29/10/2021;Oxford/AstraZeneca
Luxembourg;70527;29/10/2021;Moderna
Luxembourg;38954;29/10/2021;Johnson&Johnson
Luxembourg;532389;22/10/2021;Pfizer/BioNTech
Luxembourg;105245;22/10/2021;Oxford/AstraZeneca
Luxembourg;70178;22/10/2021;Moderna
Luxembourg;38634;22/10/2021;Johnson&Johnson
Luxembourg;524377;15/10/2021;Pfizer/BioNTech
Luxembourg;105235;15/10/2021;Oxford/AstraZeneca
Luxembourg;70070;15/10/2021;Moderna
Luxembourg;38153;15/10/2021;Johnson&Johnson
Luxembourg;519131;08/10/2021;Pfizer/BioNTech
Luxembourg;105229;08/10/2021;Oxford/AstraZeneca
Luxembourg;70028;08/10/2021;Moderna
Luxembourg;37585;08/10/2021;Johnson&Johnson
Luxembourg;514960;01/10/2021;Pfizer/BioNTech
Luxembourg;105221;01/10/2021;Oxford/AstraZeneca
Luxembourg;70007;01/10/2021;Moderna
Luxembourg;37251;01/10/2021;Johnson&Johnson
Luxembourg;508066;24/09/2021;Pfizer/BioNTech
Luxembourg;105209;24/09/2021;Oxford/AstraZeneca
Luxembourg;69980;24/09/2021;Moderna
Luxembourg;36921;24/09/2021;Johnson&Johnson
Luxembourg;504886;17/09/2021;Pfizer/BioNTech
Luxembourg;105195;17/09/2021;Oxford/AstraZeneca
Luxembourg;69938;17/09/2021;Moderna
Luxembourg;36517;17/09/2021;Johnson&Johnson
Luxembourg;501494;10/09/2021;Pfizer/BioNTech
Luxembourg;105183;10/09/2021;Oxford/AstraZeneca
Luxembourg;69881;10/09/2021;Moderna
Luxembourg;36071;10/09/2021;Johnson&Johnson
Luxembourg;497826;03/09/2021;Pfizer/BioNTech
Luxembourg;105147;03/09/2021;Oxford/AstraZeneca
Luxembourg;69818;03/09/2021;Moderna
Luxembourg;35354;03/09/2021;Johnson&Johnson
Luxembourg;493699;27/08/2021;Pfizer/BioNTech
Luxembourg;105082;27/08/2021;Oxford/AstraZeneca
Luxembourg;69726;27/08/2021;Moderna
Luxembourg;34820;27/08/2021;Johnson&Johnson
Luxembourg;489681;20/08/2021;Pfizer/BioNTech
Luxembourg;104952;20/08/2021;Oxford/AstraZeneca
Luxembourg;69586;20/08/2021;Moderna
Luxembourg;34237;20/08/2021;Johnson&Johnson
Luxembourg;485119;13/08/2021;Pfizer/BioNTech
Luxembourg;104912;13/08/2021;Oxford/AstraZeneca
Luxembourg;69272;13/08/2021;Moderna
Luxembourg;33411;13/08/2021;Johnson&Johnson
Luxembourg;480007;06/08/2021;Pfizer/BioNTech
Luxembourg;104843;06/08/2021;Oxford/AstraZeneca
Luxembourg;68013;06/08/2021;Moderna
Luxembourg;32865;06/08/2021;Johnson&Johnson
Luxembourg;467250;30/07/2021;Pfizer/BioNTech
Luxembourg;104530;30/07/2021;Oxford/AstraZeneca
Luxembourg;66060;30/07/2021;Moderna
Luxembourg;32376;30/07/2021;Johnson&Johnson
Luxembourg;450595;23/07/2021;Pfizer/BioNTech
Luxembourg;102917;23/07/2021;Oxford/AstraZeneca
Luxembourg;60677;23/07/2021;Moderna
Luxembourg;31458;23/07/2021;Johnson&Johnson
Luxembourg;425482;16/07/2021;Pfizer/BioNTech
Luxembourg;102787;16/07/2021;Oxford/AstraZeneca
Luxembourg;57785;16/07/2021;Moderna
Luxembourg;30657;16/07/2021;Johnson&Johnson
Luxembourg;398676;09/07/2021;Pfizer/BioNTech
Luxembourg;102070;09/07/2021;Oxford/AstraZeneca
Luxembourg;56328;09/07/2021;Moderna
Luxembourg;28395;09/07/2021;Johnson&Johnson
Luxembourg;375719;02/07/2021;Pfizer/BioNTech
Luxembourg;98213;02/07/2021;Oxford/AstraZeneca
Luxembourg;54290;02/07/2021;Moderna
Luxembourg;27964;02/07/2021;Johnson&Johnson
Luxembourg;345009;25/06/2021;Pfizer/BioNTech
Luxembourg;87537;25/06/2021;Oxford/AstraZeneca
Luxembourg;48394;25/06/2021;Moderna
Luxembourg;26432;25/06/2021;Johnson&Johnson
Luxembourg;317221;18/06/2021;Pfizer/BioNTech
Luxembourg;85661;18/06/2021;Oxford/AstraZeneca
Luxembourg;43264;18/06/2021;Moderna
Luxembourg;17759;18/06/2021;Johnson&Johnson
Luxembourg;282277;11/06/2021;Pfizer/BioNTech
Luxembourg;83787;11/06/2021;Oxford/AstraZeneca
Luxembourg;37638;11/06/2021;Moderna
Luxembourg;16839;11/06/2021;Johnson&Johnson
Luxembourg;254747;04/06/2021;Pfizer/BioNTech
Luxembourg;69167;04/06/2021;Oxford/AstraZeneca
